"Table as.09.q: Unaccompanied Asylum Seeking Children, excluding dependants, initial decisions, by age at initial decision.",,,,,,,,,,,,,,,,,,,,,,,,
Quarter,Geographical region,Country of nationality,Total initial decisions,Total initial decisions made on applicants aged 17 or under,"Total grants, applicants aged 17 or under","Grants of asylum, applicants aged 17 or under","Grants of HP, applicants aged 17 or under","Grants of DL, applicants aged 17 or under","Total refusals, applicants aged 17 or under","Certified refusals, applicants aged 17 or under","Other refusals, applicants aged 17 or under","3rd country refusals, applicants aged 17 or under","Non-comp refusals, applicants aged 17 or under",Total initial decisions made on applicants aged 18 and over,"Total grants, applicants aged 18 and over","Grants of asylum, applicants aged 18 and over","Grants of HP, applicants aged 18 and over","Grants of DL, applicants aged 18 and over","Total refusals, applicants aged 18 and over","Certified refusals, applicants aged 18 and over","Other refusals, applicants aged 18 and over","3rd country refusals, applicants aged 18 and over","Non-comp refusals, applicants aged 18 and over",Total withdrawals
2006 Q1,Americas,St. Martin (French Part),:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
2006 Q1,Americas,St. Pierre and Miquelon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q1,Americas,St. Vincent and the Grenadines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2006 Q1,Other,Stateless,2,2,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2006 Q1,Africa,Sudan,11,10,8,0,0,8,2,0,2,0,0,1,0,0,0,0,1,0,1,0,0,0
2006 Q1,Americas,Surinam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q1,Europe,Svalbard and Jan Mayen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q1,Africa,Swaziland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q1,Europe,Sweden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q1,Europe,Switzerland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q1,Middle East,Syria,6,6,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q1,Asia,Taiwan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q1,Europe,Tajikistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q1,Africa,Tanzania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q1,Asia,Thailand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q1,Africa,Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q1,Oceania,Tokelau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q1,Oceania,Tonga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q1,Americas,Trinidad and Tobago,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q1,Africa,Tunisia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q1,Europe,Turkey,10,9,6,0,0,6,3,0,2,0,1,1,0,0,0,0,1,0,1,0,0,0
2006 Q1,Europe,Turkmenistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q1,Americas,Turks and Caicos Islands (British),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q1,Oceania,Tuvalu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q1,Africa,Uganda,5,5,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q1,Europe,Ukraine,2,2,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q1,Middle East,United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q1,Americas,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q1,Americas,Uruguay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q1,Europe,Uzbekistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q1,Oceania,Vanuatu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q1,Europe,Vatican City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q1,Americas,Venezuela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q1,Asia,Vietnam,10,10,8,0,0,8,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6
2006 Q1,Americas,Virgin Islands (British),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q1,Americas,Virgin Islands (US),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q1,Oceania,Wallis and Futuna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q1,Africa,Western Sahara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q1,Middle East,Yemen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q1,Africa,Zambia,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2006 Q1,Africa,Zimbabwe,15,15,7,0,0,7,8,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Total,*Total,685,646,527,51,4,472,119,2,46,29,42,39,1,1,0,0,38,0,20,11,7,112
2006 Q2,Africa,*Total Africa,241,227,186,46,3,137,41,1,18,10,12,14,1,1,0,0,13,0,6,5,2,16
2006 Q2,Americas,*Total Americas,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Asia,*Total Asia,299,282,237,1,0,236,45,0,10,8,27,17,0,0,0,0,17,0,7,5,5,77
2006 Q2,Europe,*Total Europe,51,49,36,2,0,34,13,1,2,8,2,2,0,0,0,0,2,0,2,0,0,4
2006 Q2,Middle East,*Total Middle East,93,87,67,2,1,64,20,0,16,3,1,6,0,0,0,0,6,0,5,1,0,15
2006 Q2,Oceania,*Total Oceania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Other,*Total Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Asia,Afghanistan,195,188,164,1,0,163,24,0,10,5,9,7,0,0,0,0,7,0,2,4,1,50
2006 Q2,Europe,Albania,11,11,7,0,0,7,4,1,0,2,1,0,0,0,0,0,0,0,0,0,0,4
2006 Q2,Africa,Algeria,13,11,6,0,0,6,5,0,2,1,2,2,0,0,0,0,2,0,0,0,2,4
2006 Q2,Oceania,American Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Europe,Andorra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Africa,Angola,2,2,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2006 Q2,Americas,Anguilla (British),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Americas,Antigua and Barbuda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Americas,Argentina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Europe,Armenia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Americas,Aruba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Oceania,Australia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Europe,Austria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Europe,Azerbaijan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Americas,"Bahamas, The",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Middle East,Bahrain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Asia,Bangladesh,18,18,17,0,0,17,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Americas,Barbados,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Europe,Belarus,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Europe,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Americas,Belize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Africa,Benin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Americas,Bermuda (British),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Asia,Bhutan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Americas,Bolivia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Americas,"Bonaire, Sint Eustatius and Saba",:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
2006 Q2,Europe,Bosnia and Herzegovina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Africa,Botswana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Americas,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Other,British overseas citizens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Asia,Brunei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Europe,Bulgaria,2,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Africa,Burkina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Asia,Burma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Africa,Burundi,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Asia,Cambodia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Africa,Cameroon,5,5,4,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Americas,Canada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Africa,Cape Verde,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Americas,Cayman Islands (British),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Africa,Central African Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Africa,Chad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Americas,Chile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Asia,China,48,40,25,0,0,25,15,0,0,1,14,8,0,0,0,0,8,0,4,0,4,13
2006 Q2,Oceania,Christmas Island,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Oceania,Cocos (Keeling) Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Americas,Colombia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Africa,Comoros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Africa,Congo,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Africa,Congo (Democratic Republic),32,32,26,3,0,23,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Oceania,Cook Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Americas,Costa Rica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Europe,Croatia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Americas,Cuba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Americas,Curacao,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
2006 Q2,Europe,Cyprus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Europe,Cyprus (Northern part of),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Europe,Czech Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Europe,Denmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Africa,Djibouti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Americas,Dominica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Americas,Dominican Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Asia,East Timor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Americas,Ecuador,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Africa,Egypt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Americas,El Salvador,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Africa,Equatorial Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Africa,Eritrea,45,39,34,15,0,19,5,0,0,3,2,6,1,1,0,0,5,0,2,3,0,0
2006 Q2,Europe,Estonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Africa,Ethiopia,10,8,5,0,0,5,3,0,1,1,1,2,0,0,0,0,2,0,0,2,0,0
2006 Q2,Americas,Falkland Islands (British),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Europe,Faroe Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Oceania,Fiji,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Europe,Finland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Europe,Former Yugoslavia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
2006 Q2,Europe,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Americas,French Guiana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Oceania,French Polynesia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Africa,Gabon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Africa,"Gambia, The",1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Europe,Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Europe,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Africa,Ghana,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Europe,Gibraltar (British),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Europe,Greece,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Europe,Greenland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Americas,Grenada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Americas,Guadeloupe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Americas,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Americas,Guatemala,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Africa,Guinea,6,6,4,0,0,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3
2006 Q2,Africa,Guinea-Bissau,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Americas,Guyana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Americas,Haiti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Oceania,Heard Island and McDonald Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Americas,Honduras,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Asia,Hong Kong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Europe,Hungary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Europe,Iceland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Asia,India,6,4,2,0,0,2,2,0,0,1,1,2,0,0,0,0,2,0,1,1,0,3
2006 Q2,Asia,Indonesia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Middle East,Iran,69,65,54,2,0,52,11,0,9,1,1,4,0,0,0,0,4,0,3,1,0,3
2006 Q2,Middle East,Iraq,10,9,5,0,0,5,4,0,4,0,0,1,0,0,0,0,1,0,1,0,0,7
2006 Q2,Europe,Ireland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Middle East,Israel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Europe,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Africa,Ivory Coast,7,6,4,0,0,4,2,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0
2006 Q2,Americas,Jamaica,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Asia,Japan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Middle East,Jordan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Europe,Kazakhstan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Africa,Kenya,4,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Oceania,Kiribati,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Asia,Korea (North),1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Asia,Korea (South),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Europe,Kosovo,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
2006 Q2,Middle East,Kuwait,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Europe,Kyrgyzstan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Asia,Laos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Europe,Latvia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Middle East,Lebanon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Africa,Lesotho,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Africa,Liberia,4,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Africa,Libya,2,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Europe,Liechtenstein,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Europe,Lithuania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Europe,Luxembourg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Asia,Macau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Europe,Macedonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Africa,Madagascar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Africa,Malawi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Asia,Malaysia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Asia,Maldives,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Africa,Mali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Europe,Malta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Oceania,Marshall Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Americas,Martinique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Africa,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Africa,Mauritius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Africa,Mayotte,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Americas,Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Oceania,Micronesia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Europe,Moldova,2,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Europe,Monaco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Asia,Mongolia,2,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Europe,Montenegro,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
2006 Q2,Americas,Montserrat (British),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Africa,Morocco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2006 Q2,Africa,Mozambique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Africa,Namibia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Oceania,Nauru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Asia,Nepal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Europe,Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Americas,Netherlands Antilles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Oceania,New Caledonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Oceania,New Zealand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Americas,Nicaragua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Africa,Niger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Africa,Nigeria,20,20,16,0,0,16,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Oceania,Niue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Oceania,Norfolk Island,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Oceania,Northern Mariana Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Europe,Norway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Middle East,Occupied Palestinian Territories,5,5,2,0,1,1,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,4
2006 Q2,Middle East,Oman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Other,Other and unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Asia,Pakistan,15,15,14,0,0,14,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Oceania,Palau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Americas,Panama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006 Q2,Oceania,Papua New Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
